Statistical profiling result from isolate-0x103000000-v8.log, (4126 ticks, 516 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2  100.0%            LazyCompile: *exists /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-pull-blob-store/lib/index.js:51:27
      1   14.3%        LazyCompile: ~pop /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:105:7
      1  100.0%          LazyCompile: ~whilst /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:59:7
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/whilst.js:60:45
      5    2.0%      LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:38:15
      5  100.0%        LazyCompile: ~multihashing /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-block/src/index.js:47:39
      5  100.0%          LazyCompile: ~Multihashing.Multihashing.digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashing-async/src/index.js:18:42
      5  100.0%            LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashing-async/src/to-callback.js:7:45
    200   41.2%    LazyCompile: *toB58String /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/node_modules/multihashes/lib/index.js:19:43
     87   43.5%      LazyCompile: *__dirname.get /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:23:28
     87  100.0%        Builtin: ObjectProtoToString
     84   96.6%          LazyCompile: *Array.from.map /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:144:58
     84  100.0%            LazyCompile: *map native array.js:833:18
      2    2.3%          LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      2  100.0%            LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
     41   20.5%      LazyCompile: *toB58String /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/src/index.js:79:15
     13   31.7%        LazyCompile: ~conn.getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:59:26
      7   53.8%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/once.js:8:21
      7  100.0%            LazyCompile: *nextTask /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/waterfall.js:13:22
      6   46.2%          LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      6  100.0%            LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      6   14.6%        LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      6  100.0%          LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      5   83.3%            LazyCompile: ~receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      1   16.7%            LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      4    9.8%        LazyCompile: ~msg.addBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:38:29
      4  100.0%          LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:38:15
      4  100.0%            LazyCompile: ~multihashing /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-block/src/index.js:47:39
      3    7.3%        LazyCompile: ~connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:86:13
      3  100.0%          LazyCompile: ~doWork /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:43:10
      3  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/queue.js:8:40
      3    7.3%        LazyCompile: ~_findOrCreate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:229:17
      3  100.0%          LazyCompile: ~messageReceived /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:106:19
      3  100.0%            LazyCompile: ~_receiveMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:45:19
      2    4.9%        LazyCompile: ~sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      2  100.0%          LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      2  100.0%            LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:88:40
      2    4.9%        LazyCompile: ~remove /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:130:10
      2  100.0%          LazyCompile: ~_processWantlist /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:156:20
      2  100.0%            LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:133:23
      2    4.9%        LazyCompile: ~doWork /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:43:10
      2  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/queue.js:8:40
      2  100.0%            LazyCompile: ~process /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:128:27
      2    4.9%        LazyCompile: ~_updateReceiveCounters /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:83:50
      2  100.0%          LazyCompile: ~blockstore.has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:114:32
      2  100.0%            LazyCompile: *has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-repo/src/stores/blockstore.js:172:9
      1    2.4%        LazyCompile: ~taskKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:150:18
      1  100.0%          LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      1  100.0%            LazyCompile: ~blockstore.has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:167:38
      1    2.4%        LazyCompile: ~_startPeerHandler /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/index.js:60:21
      1  100.0%          LazyCompile: ~connected /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/index.js:122:13
      1  100.0%            LazyCompile: ~_onPeerConnected /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:149:20
      1    2.4%        LazyCompile: ~_receiveMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:45:19
      1  100.0%          LazyCompile: ~conn.getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:59:26
      1  100.0%            LazyCompile: ~getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      1    2.4%        LazyCompile: ~__dirname.get /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:23:28
      1  100.0%          Builtin: ObjectProtoToString
      1  100.0%            LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
     14    7.0%      LazyCompile: *doWork /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:43:10
     14  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/queue.js:8:40
     12   85.7%          LazyCompile: ~process /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:128:27
      8   66.7%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:76:45
      4   33.3%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
      2   14.3%          LazyCompile: *process /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:128:27
      2  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
     11    5.5%      LazyCompile: *connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:86:13
     11  100.0%        LazyCompile: *doWork /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:43:10
     11  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/queue.js:8:40
      9   81.8%            LazyCompile: ~process /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:128:27
      2   18.2%            LazyCompile: *process /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:128:27
      9    4.5%      LazyCompile: *addEntries /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:29:14
      9  100.0%        LazyCompile: ~pull.collect /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/index.js:48:20
      9  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sinks/reduce.js:9:15
      9  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sinks/drain.js:16:31
      8    4.0%      LazyCompile: *taskKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:150:18
      5   62.5%        LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      3   60.0%          LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      2   66.7%            LazyCompile: ~receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      1   33.3%            LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      2   40.0%          LazyCompile: ~blockstore.has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:167:38
      1   50.0%            LazyCompile: *has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-repo/src/stores/blockstore.js:172:9
      1   50.0%            LazyCompile: *exists /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-pull-blob-store/lib/index.js:51:27
      2   25.0%        LazyCompile: ~get key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:19:11
      2  100.0%          LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      1   50.0%            LazyCompile: ~blockstore.has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:167:38
      1   50.0%            LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      1   12.5%        LazyCompile: ~remove /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:130:10
      1  100.0%          LazyCompile: ~_processWantlist /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:156:20
      1  100.0%            LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:133:23
      8    4.0%      LazyCompile: *messageReceived /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:106:19
      8  100.0%        LazyCompile: *_receiveMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:45:19
      8  100.0%          LazyCompile: ~conn.getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:59:26
      4   50.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/once.js:8:21
      4   50.0%            LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      7    3.5%      LazyCompile: *get key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:19:11
      4   57.1%        LazyCompile: ~push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      4  100.0%          LazyCompile: ~blockstore.has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:167:38
      3   75.0%            LazyCompile: *exists /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-pull-blob-store/lib/index.js:51:27
      1   25.0%            LazyCompile: *has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-repo/src/stores/blockstore.js:172:9
      3   42.9%        LazyCompile: *push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      3  100.0%          LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      3  100.0%            LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      6    3.0%      LazyCompile: *_receiveMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:45:19
      6  100.0%        LazyCompile: ~conn.getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:59:26
      3   50.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/once.js:8:21
      3  100.0%            LazyCompile: *nextTask /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/waterfall.js:13:22
      3   50.0%          LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      3  100.0%            LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      5    2.5%      LazyCompile: *push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      4   80.0%        LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      4  100.0%          LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      2   50.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:276:23
      2   50.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:182:17
      1   20.0%        LazyCompile: *_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      1  100.0%          LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      1  100.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:182:17
     19    3.9%    LazyCompile: *PeerBook.getByMultihash /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-book/lib/index.js:36:34
     16   84.2%      LazyCompile: *sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
     10   62.5%        LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
     10  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:88:40
     10  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
      6   37.5%        LazyCompile: ~msg.addBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:38:29
      6  100.0%          LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:38:15
      6  100.0%            LazyCompile: ~multihashing /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-block/src/index.js:47:39
      3   15.8%      LazyCompile: ~sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      3  100.0%        LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      3  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:88:40
      3  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24

    187    4.5%  void node::StreamBase::JSMethod<node::StreamWrap, &(node::StreamBase::WriteBuffer(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
    187  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    187  100.0%      LazyCompile: ~createWriteReq net.js:737:24
    187  100.0%        LazyCompile: ~Socket._writeGeneric net.js:665:42
    182   97.3%          LazyCompile: *Socket._write net.js:733:35
    179   98.4%            LazyCompile: *writeOrBuffer _stream_writable.js:296:23
      5    2.7%          LazyCompile: ~Socket._write net.js:733:35
      3   60.0%            LazyCompile: *doWrite _stream_writable.js:326:17
      2   40.0%            LazyCompile: ~doWrite _stream_writable.js:326:17

    171    4.1%  node::ContextifyScript::New(v8::FunctionCallbackInfo<v8::Value> const&)
    171  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    102   59.6%      LazyCompile: *exports.runInThisContext vm.js:77:36
    101   99.0%        LazyCompile: ~Module._compile module.js:511:37
     59   58.4%          LazyCompile: ~Module._extensions..js module.js:578:37
     59  100.0%            LazyCompile: ~Module.load module.js:479:33
     42   41.6%          LazyCompile: *Module._extensions..js module.js:578:37
     23   54.8%            LazyCompile: ~Module.load module.js:479:33
     19   45.2%            LazyCompile: *Module.load module.js:479:33
     37   21.6%      LazyCompile: ~runInThisContext bootstrap_node.js:429:28
     37  100.0%        LazyCompile: ~NativeModule.compile bootstrap_node.js:511:44
     37  100.0%          LazyCompile: ~NativeModule.require bootstrap_node.js:445:34
      5   13.5%            LazyCompile: ~startup bootstrap_node.js:12:19
      4   10.8%            Function: ~<anonymous> util.js:1:11
      3    8.1%            Function: ~<anonymous> tty.js:1:11
      3    8.1%            Function: ~<anonymous> module.js:1:11
      3    8.1%            Function: ~<anonymous> http.js:1:11
      2    5.4%            LazyCompile: ~setupGlobalVariables bootstrap_node.js:192:32
      2    5.4%            LazyCompile: ~Module._load module.js:413:24
      2    5.4%            Function: ~<anonymous> tls.js:1:11
      2    5.4%            Function: ~<anonymous> stream.js:1:11
      2    5.4%            Function: ~<anonymous> internal/child_process.js:1:11
      1    2.7%            LazyCompile: ~setupGlobalTimeouts bootstrap_node.js:226:31
      1    2.7%            LazyCompile: ~lookupAndListen net.js:1391:25
      1    2.7%            LazyCompile: ~listen net.js:1292:16
      1    2.7%            Function: ~<anonymous> url.js:1:11
      1    2.7%            Function: ~<anonymous> timers.js:1:11
      1    2.7%            Function: ~<anonymous> internal/url.js:1:11
      1    2.7%            Function: ~<anonymous> child_process.js:1:11
      1    2.7%            Function: ~<anonymous> buffer.js:1:11
      1    2.7%            Function: ~<anonymous> _http_outgoing.js:1:11
     32   18.7%      LazyCompile: ~exports.runInThisContext vm.js:77:36
     32  100.0%        LazyCompile: ~Module._compile module.js:511:37
     32  100.0%          LazyCompile: ~Module._extensions..js module.js:578:37
     32  100.0%            LazyCompile: ~Module.load module.js:479:33

    121    2.9%  /usr/lib/system/libsystem_kernel.dylib
     26   21.5%    LazyCompile: *fs.lstatSync fs.js:899:24
     26  100.0%      LazyCompile: ~realpathSync fs.js:1466:40
     20   76.9%        LazyCompile: *toRealPath module.js:129:20
     11   55.0%          LazyCompile: *tryFile module.js:121:17
     11  100.0%            LazyCompile: ~tryExtensions module.js:136:23
      7   35.0%          LazyCompile: *tryPackage module.js:101:20
      7  100.0%            LazyCompile: ~Module._findPath module.js:148:28
      2   10.0%          LazyCompile: ~Module._findPath module.js:148:28
      2  100.0%            LazyCompile: *Module._resolveFilename module.js:456:35
      6   23.1%        LazyCompile: ~toRealPath module.js:129:20
      5   83.3%          LazyCompile: ~tryFile module.js:121:17
      5  100.0%            LazyCompile: ~tryExtensions module.js:136:23
      1   16.7%          LazyCompile: *tryFile module.js:121:17
      1  100.0%            LazyCompile: ~tryExtensions module.js:136:23
     12    9.9%    v8::internal::Runtime_CompileLazy(int, v8::internal::Object**, v8::internal::Isolate*)
      1    8.3%      LazyCompile: ~onwrite /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_writable.js:366:17
      1  100.0%        LazyCompile: ~WritableState.onwrite /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_writable.js:125:27
      1  100.0%          LazyCompile: ~afterTransform /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_transform.js:68:24
      1  100.0%            LazyCompile: ~TransformState.afterTransform /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_transform.js:57:34
      1    8.3%      LazyCompile: ~listener.listen /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-tcp/src/listener.js:79:21
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/transport.js:83:16
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/parallel.js:26:28
      1  100.0%            LazyCompile: ~eachOfArrayLike /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/eachOf.js:39:25
      1    8.3%      LazyCompile: ~_handleFrame /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/stream.js:109:54
      1  100.0%        LazyCompile: ~_handleFrame /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:268:58
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:157:35
      1  100.0%            LazyCompile: ~emitOne events.js:94:17
