Statistical profiling result from isolate-0x103000c00-v8.log, (5362 ticks, 650 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  LazyCompile: *Encoder.write /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/base32.js/base32.js:222:36
      2    0.0%    0.0%  LazyCompile: *EElistenerCount /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_readable.js:22:32
      2    0.0%    0.0%  LazyCompile: *<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:168:19
      2    0.0%    0.0%  Handler: maxChunk
      2    0.0%    0.0%  Handler: enabled
      2    0.0%    0.0%  Handler: apply
      2    0.0%    0.0%  Handler: An IC handler from the snapshot {10}
      2    0.0%    0.0%  Function: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/node_modules/looper/index.js:3:18
      2    0.0%    0.0%  Function: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sinks/drain.js:12:20
      2    0.0%    0.0%  Function: ~encodingLength :3:33
      2    0.0%    0.0%  Builtin: JSEntryTrampoline
      2    0.0%    0.0%  Builtin: HandleApiCall
      2    0.0%    0.0%  Builtin: ArrayIsArray
      2    0.0%    0.0%  Builtin: ArrayBufferConstructor_ConstructStub
      1    0.0%    0.0%  Stub: TypeofStub
      1    0.0%    0.0%  Stub: ToStringStub
      1    0.0%    0.0%  Stub: ToObjectStub
      1    0.0%    0.0%  Stub: ToBooleanICStub(Undefined,String)
      1    0.0%    0.0%  Stub: ToBooleanICStub(Undefined,Null)
      1    0.0%    0.0%  Stub: ToBooleanICStub(String)
      1    0.0%    0.0%  Stub: ToBooleanICStub(Smi)
      1    0.0%    0.0%  Stub: ToBooleanICStub(Null,SpecObject)
      1    0.0%    0.0%  Stub: ToBooleanICStub(Null)
      1    0.0%    0.0%  Stub: StringEqualStub
      1    0.0%    0.0%  Stub: StringAddStub_CheckNone_Tenured
      1    0.0%    0.0%  Stub: StoreTransitionStub {4}
      1    0.0%    0.0%  Stub: StoreTransitionStub {3}
      1    0.0%    0.0%  Stub: StoreTransitionStub {2}
      1    0.0%    0.0%  Stub: StoreTransitionStub {1}
      1    0.0%    0.0%  Stub: StoreTransitionStub
      1    0.0%    0.0%  Stub: StoreFieldStub {6}
      1    0.0%    0.0%  Stub: StoreFieldStub {5}
      1    0.0%    0.0%  Stub: StoreFieldStub {4}
      1    0.0%    0.0%  Stub: StoreFieldStub {2}
      1    0.0%    0.0%  Stub: StoreFieldStub
      1    0.0%    0.0%  Stub: StoreFastElementStub {1}
      1    0.0%    0.0%  Stub: StoreFastElementStub
      1    0.0%    0.0%  Stub: RegExpConstructResultStub
      1    0.0%    0.0%  Stub: RecordWriteStub {9}
      1    0.0%    0.0%  Stub: RecordWriteStub {7}
      1    0.0%    0.0%  Stub: RecordWriteStub {5}
      1    0.0%    0.0%  Stub: RecordWriteStub {4}
      1    0.0%    0.0%  Stub: RecordWriteStub {3}
      1    0.0%    0.0%  Stub: RecordWriteStub {2}
      1    0.0%    0.0%  Stub: RecordWriteStub {22}
      1    0.0%    0.0%  Stub: RecordWriteStub {20}
      1    0.0%    0.0%  Stub: RecordWriteStub {1}
      1    0.0%    0.0%  Stub: RecordWriteStub {19}
      1    0.0%    0.0%  Stub: RecordWriteStub {15}
      1    0.0%    0.0%  Stub: RecordWriteStub {14}
      1    0.0%    0.0%  Stub: RecordWriteStub {13}
      1    0.0%    0.0%  Stub: RecordWriteStub {12}
      1    0.0%    0.0%  Stub: RecordWriteStub {11}
      1    0.0%    0.0%  Stub: RecordWriteStub {10}
      1    0.0%    0.0%  Stub: RecordWriteStub
      1    0.0%    0.0%  Stub: LoadFieldStub {3}
      1    0.0%    0.0%  Stub: LoadFieldStub {2}
      1    0.0%    0.0%  Stub: LoadFieldStub
      1    0.0%    0.0%  Stub: LoadDictionaryElementStub
      1    0.0%    0.0%  Stub: LoadConstantStub {9}
      1    0.0%    0.0%  Stub: LoadConstantStub {8}
      1    0.0%    0.0%  Stub: LoadConstantStub {7}
      1    0.0%    0.0%  Stub: LoadConstantStub {6}
      1    0.0%    0.0%  Stub: LoadConstantStub {5}
      1    0.0%    0.0%  Stub: LoadConstantStub {4}
      1    0.0%    0.0%  Stub: LoadConstantStub {2}
      1    0.0%    0.0%  Stub: LoadConstantStub
      1    0.0%    0.0%  Stub: LoadApiGetterStub
      1    0.0%    0.0%  Stub: InternalArrayConstructorStub
      1    0.0%    0.0%  Stub: FastCloneShallowObjectStub {1}
      1    0.0%    0.0%  Stub: FastCloneRegExpStub
      1    0.0%    0.0%  Stub: CompareICStub {9}
      1    0.0%    0.0%  Stub: CompareICStub {8}
      1    0.0%    0.0%  Stub: CompareICStub {7}
      1    0.0%    0.0%  Stub: CompareICStub {6}
      1    0.0%    0.0%  Stub: CompareICStub {5}
      1    0.0%    0.0%  Stub: CompareICStub {4}
      1    0.0%    0.0%  Stub: CompareICStub {2}
      1    0.0%    0.0%  Stub: CompareICStub {1}
      1    0.0%    0.0%  Stub: CEntryStub {1}
      1    0.0%    0.0%  Stub: BinaryOpICStub {4}
      1    0.0%    0.0%  Stub: BinaryOpICStub {3}
      1    0.0%    0.0%  Stub: BinaryOpICStub {2}
      1    0.0%    0.0%  Stub: BinaryOpICStub
      1    0.0%    0.0%  Stub: ArrayConstructorStub
      1    0.0%    0.0%  RegExp: str$
      1    0.0%    0.0%  RegExp: [\\{\\[]
      1    0.0%    0.0%  RegExp: [\\s\\.]+
      1    0.0%    0.0%  RegExp: (.*?)(?:[/]+|$)
      1    0.0%    0.0%  LazyCompile: ~writeOrBuffer _stream_writable.js:296:23
      1    0.0%    0.0%  LazyCompile: ~waterfall /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/connection.js:42:15
      1    0.0%    0.0%  LazyCompile: ~tryOnImmediate timers.js:618:24
      1    0.0%    0.0%  LazyCompile: ~startup bootstrap_node.js:12:19
      1    0.0%    0.0%  LazyCompile: ~spdy.request /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-spdy/src/muxer.js:49:8
      1    0.0%    0.0%  LazyCompile: ~some /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/listener/select-handler.js:56:5
      1    0.0%    0.0%  LazyCompile: ~skip /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/buffer.js:46:45
      1    0.0%    0.0%  LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashing-async/src/to-callback.js:7:45
      1    0.0%    0.0%  LazyCompile: ~s.write /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream-to-stream/index.js:30:22
      1    0.0%    0.0%  LazyCompile: ~s.source /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream-to-stream/index.js:53:23
      1    0.0%    0.0%  LazyCompile: ~rest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-handshake/index.js:38:22
      1    0.0%    0.0%  LazyCompile: ~remove internal/linkedlist.js:35:16
      1    0.0%    0.0%  LazyCompile: ~reduce /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sinks/reduce.js:5:34
      1    0.0%    0.0%  LazyCompile: ~realpathSync fs.js:1466:40
      1    0.0%    0.0%  LazyCompile: ~readableAddChunk _stream_readable.js:147:26
      1    0.0%    0.0%  LazyCompile: ~read /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multiaddr/node_modules/varint/decode.js:6:14
      1    0.0%    0.0%  LazyCompile: ~pull.map /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:72:19
      1    0.0%    0.0%  LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:37:19
      1    0.0%    0.0%  LazyCompile: ~protocolMuxer /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/protocol-muxer.js:5:41
      1    0.0%    0.0%  LazyCompile: ~pop /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/pq.js:16:7
      1    0.0%    0.0%  LazyCompile: ~ondata /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_readable.js:543:18
      1    0.0%    0.0%  LazyCompile: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/filter.js:9:26
      1    0.0%    0.0%  LazyCompile: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream-to-stream/index.js:107:30
      1    0.0%    0.0%  LazyCompile: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-length-prefixed/lib/decode.js:24:18
      1    0.0%    0.0%  LazyCompile: ~newStream /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-spdy/src/muxer.js:39:13
      1    0.0%    0.0%  LazyCompile: ~network.sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:52:45
      1    0.0%    0.0%  LazyCompile: ~muxedConn.on /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/dial.js:167:36
      1    0.0%    0.0%  LazyCompile: ~module.exports /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/node_modules/looper/index.js:2:40
      1    0.0%    0.0%  LazyCompile: ~module.exports /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-handshake/index.js:18:27
      1    0.0%    0.0%  LazyCompile: ~matcher /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/listener/select-handler.js:29:38
      1    0.0%    0.0%  LazyCompile: ~mac.digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:49:24
      1    0.0%    0.0%  LazyCompile: ~mac.digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:20:26
      1    0.0%    0.0%  LazyCompile: ~join path.js:1205:22
      1    0.0%    0.0%  LazyCompile: ~iushrn /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/bn.js/lib/bn.js:1999:41
      1    0.0%    0.0%  LazyCompile: ~has /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-reader/state.js:23:19
      1    0.0%    0.0%  LazyCompile: ~getPublicKey crypto.js:515:52
      1    0.0%    0.0%  LazyCompile: ~g events.js:288:13
      1    0.0%    0.0%  LazyCompile: ~flow /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_readable.js:736:14
      1    0.0%    0.0%  LazyCompile: ~exports.inherits util.js:954:28
      1    0.0%    0.0%  LazyCompile: ~exports._deprecate internal/util.js:42:30
      1    0.0%    0.0%  LazyCompile: ~encrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/aes.js:20:13
      1    0.0%    0.0%  LazyCompile: ~encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/protocol-buffers/encodings.js:64:25
      1    0.0%    0.0%  LazyCompile: ~encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/util.js:15:17
      1    0.0%    0.0%  LazyCompile: ~emitOne events.js:94:17
      1    0.0%    0.0%  LazyCompile: ~eachOfArrayLike /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/eachOf.js:39:25
      1    0.0%    0.0%  LazyCompile: ~drain /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-pushable/index.js:52:18
      1    0.0%    0.0%  LazyCompile: ~decrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/aes.js:24:13
      1    0.0%    0.0%  LazyCompile: ~decipher.decrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:59:32
      1    0.0%    0.0%  LazyCompile: ~clearBuffer _stream_writable.js:403:21
      1    0.0%    0.0%  LazyCompile: ~cipher.encrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:15:29
      1    0.0%    0.0%  LazyCompile: ~callback /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-pushable/index.js:62:21
      1    0.0%    0.0%  LazyCompile: ~basename path.js:1352:30
      1    0.0%    0.0%  LazyCompile: ~arrayMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash.map/index.js:134:18
      1    0.0%    0.0%  LazyCompile: ~add /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/priority.js:124:42
      1    0.0%    0.0%  LazyCompile: ~abort /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/stream.js:605:40
      1    0.0%    0.0%  LazyCompile: ~_unrefTimer net.js:201:52
      1    0.0%    0.0%  LazyCompile: ~_processBlocks /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:119:45
      1    0.0%    0.0%  LazyCompile: ~_hardUncork /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/stream.js:439:52
      1    0.0%    0.0%  LazyCompile: ~_handleFrame /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:268:58
      1    0.0%    0.0%  LazyCompile: ~_consume /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/base/parser.js:41:46
      1    0.0%    0.0%  LazyCompile: ~[Symbol.replace] native regexp.js:645:31
      1    0.0%    0.0%  LazyCompile: ~Writable.uncork /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_writable.js:286:38
      1    0.0%    0.0%  LazyCompile: ~Window /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/window.js:148:16
      1    0.0%    0.0%  LazyCompile: ~UseSparseVariant native array.js:64:26
      1    0.0%    0.0%  LazyCompile: ~Stream /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/stream.js:14:16
      1    0.0%    0.0%  LazyCompile: ~SpeciesConstructor native runtime.js:29:28
      1    0.0%    0.0%  LazyCompile: ~Side /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/window.js:10:14
      1    0.0%    0.0%  LazyCompile: ~PriorityNode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/priority.js:9:22
      1    0.0%    0.0%  LazyCompile: ~PeerId.createFromPubKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-identify/src/dialer.js:22:48
      1    0.0%    0.0%  LazyCompile: ~PeerId /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/src/index.js:13:15
      1    0.0%    0.0%  LazyCompile: ~Muxer.spdy.on /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-spdy/src/muxer.js:31:23
      1    0.0%    0.0%  LazyCompile: ~Module._resolveFilename module.js:456:35
      1    0.0%    0.0%  LazyCompile: ~MapFindEntry native collection.js:44:22
      1    0.0%    0.0%  LazyCompile: ~Map native collection.js:224:24
      1    0.0%    0.0%  LazyCompile: ~FIFO /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:170:15
      1    0.0%    0.0%  LazyCompile: ~Duplex /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_duplex.js:40:16
      1    0.0%    0.0%  LazyCompile: ~Buffer.from buffer.js:96:23
      1    0.0%    0.0%  LazyCompile: ~Buffer.concat buffer.js:305:25
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:58:21
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:168:19
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/stream.js:160:50
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/base/scheduler.js:100:28
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:629:48
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:157:35
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sinks/drain.js:16:31
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-reader/index.js:55:33
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-length-prefixed/lib/decode.js:73:29
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-length-prefixed/lib/decode.js:57:36
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-length-prefixed/lib/decode.js:100:30
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/protocol-buffers/compile.js:422:22
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/node-webcrypto-ossl/buildjs/crypto/rsa.js:51:37
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/queue.js:76:45
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/onlyOnce.js:8:21
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/map.js:26:17
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/map.js:20:26
      1    0.0%    0.0%  LazyCompile: *validChunk _stream_writable.js:204:20
      1    0.0%    0.0%  LazyCompile: *tryPackage module.js:101:20
      1    0.0%    0.0%  LazyCompile: *tryOnImmediate timers.js:618:24
      1    0.0%    0.0%  LazyCompile: *tick /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/base/scheduler.js:106:41
      1    0.0%    0.0%  LazyCompile: *split native string.js:244:23
      1    0.0%    0.0%  LazyCompile: *slice native string.js:210:21
      1    0.0%    0.0%  LazyCompile: *setInnerConn /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:52:16
